playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8480981,2025,Joel Hofer,STL,G,other,46,4543.0,11.44,6.0,133.0,5.65,5.0,13.6,15.0,74.34,76.0,1.62,0.0,42.64,43.0,24.32,31.0,9.78,60.0,27.0,13.0,2.72,3.09,5.63,2.0,3.0,1.0,33.0,0.0,0.0
8480981,2025,Joel Hofer,STL,G,all,46,157479.0,125.69,114.0,2631.0,99.21,125.0,344.28,317.0,1423.12,1251.0,39.41,1.0,780.78,711.0,553.95,681.0,118.9,1480.0,347.0,124.0,41.42,42.59,41.68,45.0,40.0,29.0,680.0,4.0,2.0
8480981,2025,Joel Hofer,STL,G,5on5,46,129886.0,88.46,82.0,2098.0,72.44,99.0,282.34,261.0,1111.34,964.0,32.26,1.0,602.06,562.0,442.65,519.0,85.04,1188.0,255.0,82.0,33.15,31.59,23.72,38.0,29.0,15.0,573.0,4.0,2.0
8480981,2025,Joel Hofer,STL,G,4on5,46,12479.0,22.25,23.0,350.0,19.26,20.0,43.62,39.0,205.08,180.0,0.97,0.0,125.57,100.0,65.65,100.0,20.58,206.0,53.0,24.0,4.76,6.33,11.16,4.0,7.0,12.0,67.0,0.0,0.0
8480981,2025,Joel Hofer,STL,G,5on4,46,10571.0,3.04,3.0,45.0,1.68,1.0,4.24,2.0,29.22,27.0,4.49,0.0,9.32,5.0,19.76,28.0,3.02,24.0,11.0,4.0,0.67,1.46,0.9,1.0,1.0,1.0,6.0,0.0,0.0
8480238,2025,Jiri Patera,VAN,G,other,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480238,2025,Jiri Patera,VAN,G,all,1,3409.0,3.38,7.0,68.0,2.53,1.0,8.5,10.0,36.48,40.0,0.67,0.0,20.34,21.0,14.09,11.0,3.31,38.0,9.0,3.0,1.31,1.26,0.81,4.0,1.0,2.0,18.0,0.0,0.0
8480238,2025,Jiri Patera,VAN,G,5on5,1,2372.0,2.27,5.0,52.0,1.88,1.0,6.83,8.0,28.69,32.0,0.5,0.0,15.47,18.0,11.65,7.0,2.23,31.0,7.0,1.0,0.97,0.97,0.33,4.0,0.0,1.0,13.0,0.0,0.0
8480238,2025,Jiri Patera,VAN,G,4on5,1,547.0,1.11,2.0,15.0,0.65,0.0,1.66,2.0,7.79,8.0,0.0,0.0,4.87,3.0,2.44,4.0,1.08,7.0,2.0,2.0,0.34,0.29,0.48,0.0,1.0,1.0,4.0,0.0,0.0
8480238,2025,Jiri Patera,VAN,G,5on4,1,459.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481033,2025,Akira Schmid,VGK,G,other,34,2783.0,9.06,10.0,102.0,4.86,9.0,12.53,7.0,63.71,58.0,0.97,0.0,32.89,31.0,20.6,25.0,8.44,45.0,24.0,13.0,1.96,3.19,3.9,2.0,4.0,4.0,20.0,0.0,0.0
8481033,2025,Akira Schmid,VGK,G,all,34,117947.0,84.0,85.0,1805.0,62.95,114.0,230.8,155.0,937.67,791.0,34.63,1.0,506.79,483.0,367.98,447.0,80.36,977.0,215.0,93.0,28.93,27.23,27.84,37.0,25.0,23.0,520.0,0.0,0.0
8481033,2025,Akira Schmid,VGK,G,5on5,34,100420.0,62.53,59.0,1508.0,49.6,97.0,196.94,129.0,768.53,631.0,28.28,1.0,416.39,405.0,307.44,369.0,59.89,839.0,155.0,66.0,24.42,19.79,18.32,33.0,15.0,11.0,448.0,0.0,0.0
8481033,2025,Akira Schmid,VGK,G,4on5,34,7239.0,11.1,13.0,170.0,7.55,7.0,18.45,17.0,87.59,85.0,0.62,0.0,51.49,44.0,27.68,38.0,10.71,75.0,30.0,14.0,2.0,3.47,5.62,2.0,3.0,8.0,51.0,0.0,0.0
8481033,2025,Akira Schmid,VGK,G,5on4,34,7505.0,1.12,2.0,21.0,0.79,1.0,2.39,0.0,15.41,14.0,4.69,0.0,5.08,3.0,11.11,15.0,1.12,16.0,5.0,0.0,0.47,0.65,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8482411,2025,Hunter Shepard,OTT,G,other,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482411,2025,Hunter Shepard,OTT,G,all,1,2147.0,0.74,2.0,28.0,0.88,0.0,3.09,4.0,12.54,12.0,0.72,0.0,7.36,5.0,5.47,7.0,0.74,14.0,4.0,0.0,0.29,0.45,0.0,1.0,1.0,0.0,10.0,0.0,0.0
8482411,2025,Hunter Shepard,OTT,G,5on5,1,1382.0,0.62,1.0,17.0,0.61,0.0,2.47,3.0,9.21,9.0,0.45,0.0,4.99,3.0,3.96,6.0,0.62,10.0,3.0,0.0,0.25,0.37,0.0,1.0,0.0,0.0,4.0,0.0,0.0
8482411,2025,Hunter Shepard,OTT,G,4on5,1,450.0,0.04,0.0,10.0,0.25,0.0,0.52,1.0,2.57,2.0,0.04,0.0,2.16,2.0,0.94,1.0,0.04,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8482411,2025,Hunter Shepard,OTT,G,5on4,1,285.0,0.09,1.0,1.0,0.02,0.0,0.11,0.0,0.77,1.0,0.19,0.0,0.21,0.0,0.56,0.0,0.09,0.0,1.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8478435,2025,Dan Vladar,PHI,G,other,52,4943.0,9.25,6.0,140.0,5.24,9.0,14.92,6.0,74.02,62.0,2.16,0.0,40.93,39.0,26.23,38.0,8.36,64.0,21.0,14.0,2.8,2.39,4.06,2.0,3.0,1.0,41.0,0.0,0.0
8478435,2025,Dan Vladar,PHI,G,all,52,179713.0,134.76,121.0,2819.0,99.18,145.0,354.59,257.0,1472.11,1283.0,45.93,2.0,794.84,756.0,579.3,732.0,129.64,1549.0,314.0,150.0,47.94,37.93,48.89,48.0,41.0,32.0,806.0,4.0,2.0
8478435,2025,Dan Vladar,PHI,G,5on5,52,147167.0,90.95,72.0,2231.0,72.56,110.0,289.18,211.0,1142.83,979.0,34.71,2.0,615.51,596.0,460.24,578.0,88.24,1242.0,231.0,95.0,36.43,28.1,26.41,34.0,29.0,9.0,663.0,2.0,1.0
8478435,2025,Dan Vladar,PHI,G,4on5,52,13704.0,29.32,35.0,373.0,18.54,21.0,42.72,38.0,205.48,190.0,1.0,0.0,120.97,111.0,62.65,76.0,27.98,199.0,46.0,36.0,6.94,5.37,17.01,9.0,5.0,21.0,92.0,0.0,0.0
8478435,2025,Dan Vladar,PHI,G,5on4,52,13899.0,3.33,4.0,53.0,1.75,4.0,5.04,2.0,34.8,38.0,7.83,0.0,10.72,6.0,24.1,30.0,3.22,32.0,10.0,4.0,1.09,1.21,1.03,2.0,2.0,0.0,7.0,0.0,0.0
8484268,2025,Nikita Tolopilo,VAN,G,other,21,2506.0,4.4,5.0,62.0,2.74,2.0,7.91,6.0,38.45,32.0,1.03,0.0,22.03,26.0,14.51,14.0,4.15,36.0,13.0,4.0,1.43,1.56,1.41,0.0,3.0,2.0,9.0,0.0,0.0
8484268,2025,Nikita Tolopilo,VAN,G,all,21,68741.0,61.47,69.0,1174.0,45.68,68.0,156.7,134.0,657.07,582.0,17.89,0.0,351.03,301.0,256.26,320.0,59.03,638.0,192.0,63.0,19.71,23.37,18.39,25.0,29.0,15.0,281.0,2.0,1.0
8484268,2025,Nikita Tolopilo,VAN,G,5on5,21,57945.0,49.04,55.0,985.0,36.12,57.0,132.23,110.0,539.0,479.0,14.42,0.0,286.32,246.0,212.45,265.0,47.05,531.0,152.0,51.0,16.75,18.71,13.57,25.0,22.0,8.0,251.0,2.0,1.0
8484268,2025,Nikita Tolopilo,VAN,G,4on5,21,4260.0,6.96,9.0,107.0,6.14,9.0,14.43,17.0,66.6,60.0,0.39,0.0,38.12,23.0,20.18,30.0,6.77,58.0,23.0,7.0,1.14,2.64,3.18,0.0,4.0,5.0,19.0,0.0,0.0
8484268,2025,Nikita Tolopilo,VAN,G,5on4,21,4030.0,0.98,0.0,17.0,0.6,0.0,1.82,1.0,11.58,10.0,1.87,0.0,3.85,5.0,8.38,10.0,0.97,11.0,4.0,1.0,0.28,0.46,0.24,0.0,0.0,0.0,1.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,all,1,3549.0,3.65,6.0,66.0,2.5,3.0,8.3,4.0,34.3,24.0,0.81,0.0,18.48,14.0,12.85,20.0,3.56,30.0,12.0,5.0,1.03,1.42,1.2,5.0,1.0,0.0,19.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,5on5,1,3016.0,3.13,4.0,57.0,2.12,3.0,7.61,4.0,30.05,20.0,0.8,0.0,15.78,13.0,11.29,17.0,3.05,25.0,12.0,4.0,0.76,1.42,0.95,3.0,1.0,0.0,16.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,4on5,1,293.0,0.27,2.0,8.0,0.3,0.0,0.62,0.0,3.38,3.0,0.0,0.0,2.49,1.0,1.2,2.0,0.26,5.0,0.0,0.0,0.27,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
8476316,2025,Laurent Brossoit,SJS,G,5on4,1,240.0,0.25,0.0,1.0,0.08,0.0,0.08,0.0,0.87,1.0,0.02,0.0,0.22,0.0,0.35,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
8479973,2025,Stuart Skinner,PIT,G,other,50,3592.0,13.0,10.0,137.0,6.2,8.0,14.55,15.0,78.61,75.0,1.37,0.0,42.4,42.0,24.1,28.0,11.35,46.0,42.0,15.0,1.67,5.42,5.9,2.0,5.0,3.0,34.0,0.0,0.0
8479973,2025,Stuart Skinner,PIT,G,all,50,175317.0,150.31,142.0,2820.0,107.66,176.0,359.76,288.0,1506.87,1267.0,50.56,1.0,812.98,713.0,573.1,734.0,142.14,1482.0,420.0,153.0,46.93,52.45,50.93,49.0,53.0,40.0,765.0,0.0,0.0
8479973,2025,Stuart Skinner,PIT,G,5on5,50,148323.0,105.52,99.0,2287.0,81.98,141.0,299.43,230.0,1201.48,991.0,41.16,1.0,649.1,560.0,470.98,616.0,100.74,1241.0,310.0,97.0,39.0,38.88,27.64,44.0,37.0,18.0,639.0,0.0,0.0
8479973,2025,Stuart Skinner,PIT,G,4on5,50,11214.0,26.85,27.0,343.0,17.2,23.0,39.98,38.0,188.72,161.0,0.8,0.0,109.37,103.0,55.35,64.0,25.39,169.0,52.0,34.0,5.3,5.96,15.59,3.0,7.0,17.0,88.0,0.0,0.0
8479973,2025,Stuart Skinner,PIT,G,5on4,50,12188.0,3.8,5.0,43.0,1.74,3.0,4.39,5.0,30.18,34.0,6.48,0.0,8.94,5.0,19.2,21.0,3.58,21.0,13.0,5.0,0.74,1.79,1.27,0.0,3.0,2.0,4.0,0.0,0.0
8482661,2025,Jesper Wallstedt,MIN,G,other,35,3214.0,9.64,6.0,125.0,5.44,3.0,13.48,7.0,68.47,59.0,1.05,0.0,41.46,44.0,19.58,31.0,8.7,58.0,23.0,11.0,2.13,2.63,4.88,2.0,2.0,2.0,33.0,0.0,0.0
8482661,2025,Jesper Wallstedt,MIN,G,all,35,119799.0,93.18,87.0,2113.0,78.0,110.0,270.08,242.0,1108.18,1021.0,33.79,1.0,617.26,570.0,431.32,515.0,88.65,1214.0,226.0,87.0,35.91,27.87,29.41,39.0,28.0,20.0,586.0,2.0,1.0
8482661,2025,Jesper Wallstedt,MIN,G,5on5,35,100002.0,65.77,64.0,1681.0,57.77,87.0,221.42,204.0,873.23,802.0,27.19,1.0,481.13,436.0,352.58,416.0,63.26,982.0,171.0,55.0,28.76,21.29,15.72,34.0,23.0,7.0,473.0,2.0,1.0
8482661,2025,Jesper Wallstedt,MIN,G,4on5,35,8959.0,15.52,13.0,266.0,13.33,16.0,30.71,30.0,140.77,134.0,0.56,0.0,84.0,80.0,43.82,52.0,14.52,148.0,24.0,20.0,4.19,2.86,8.47,1.0,1.0,11.0,74.0,0.0,0.0
8482661,2025,Jesper Wallstedt,MIN,G,5on4,35,7624.0,1.75,2.0,27.0,0.84,3.0,2.46,0.0,16.87,17.0,4.64,0.0,5.44,5.0,11.99,13.0,1.68,15.0,7.0,1.0,0.45,0.97,0.33,1.0,1.0,0.0,4.0,0.0,0.0
8482982,2025,Jet Greaves,CBJ,G,other,55,5465.0,17.41,14.0,188.0,7.76,10.0,20.38,13.0,105.87,86.0,2.3,1.0,55.42,55.0,34.51,47.0,14.55,76.0,39.0,24.0,3.4,5.09,8.91,4.0,5.0,5.0,49.0,0.0,0.0
8482982,2025,Jet Greaves,CBJ,G,all,55,196566.0,158.46,142.0,3273.0,119.5,165.0,426.5,376.0,1741.93,1539.0,58.96,2.0,941.07,871.0,675.72,818.0,149.13,1820.0,392.0,169.0,53.38,47.88,57.21,66.0,37.0,39.0,892.0,0.0,0.0
8482982,2025,Jet Greaves,CBJ,G,5on5,55,163498.0,106.28,97.0,2603.0,86.46,118.0,348.22,320.0,1353.56,1198.0,48.27,1.0,732.37,695.0,546.23,629.0,101.84,1479.0,283.0,104.0,42.56,34.4,29.31,57.0,25.0,15.0,737.0,0.0,0.0
8482982,2025,Jet Greaves,CBJ,G,4on5,55,14526.0,31.61,28.0,433.0,23.42,37.0,52.1,40.0,248.88,221.0,1.17,0.0,141.09,114.0,73.23,109.0,29.6,232.0,61.0,37.0,6.4,7.41,17.8,3.0,6.0,19.0,103.0,0.0,0.0
8482982,2025,Jet Greaves,CBJ,G,5on4,55,13077.0,2.74,2.0,43.0,1.59,0.0,5.0,3.0,29.32,30.0,7.04,0.0,10.3,7.0,19.31,28.0,2.72,30.0,6.0,4.0,0.87,0.68,1.19,1.0,1.0,0.0,3.0,0.0,0.0
8480051,2025,Cayden Primeau,TOR,G,other,3,269.0,0.41,0.0,9.0,0.24,0.0,0.68,0.0,3.74,2.0,0.02,0.0,1.75,4.0,1.82,1.0,0.38,4.0,1.0,0.0,0.23,0.17,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8480051,2025,Cayden Primeau,TOR,G,all,3,10888.0,5.61,13.0,186.0,5.88,6.0,20.64,17.0,84.89,80.0,3.35,0.0,46.18,44.0,34.05,35.0,5.54,98.0,15.0,2.0,2.63,2.01,0.98,7.0,4.0,2.0,71.0,0.0,0.0
8480051,2025,Cayden Primeau,TOR,G,5on5,3,9096.0,4.22,12.0,153.0,4.42,5.0,17.24,14.0,68.42,65.0,2.76,0.0,36.98,33.0,27.97,29.0,4.17,78.0,14.0,1.0,2.12,1.84,0.26,7.0,4.0,1.0,60.0,0.0,0.0
8480051,2025,Cayden Primeau,TOR,G,4on5,3,782.0,0.92,1.0,22.0,1.17,1.0,2.58,3.0,12.03,12.0,0.04,0.0,7.1,7.0,3.87,4.0,0.92,15.0,0.0,1.0,0.21,0.0,0.71,0.0,0.0,1.0,6.0,0.0,0.0
8480051,2025,Cayden Primeau,TOR,G,5on4,3,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482515,2025,Artur Akhtyamov,TOR,G,other,3,83.0,1.28,2.0,5.0,0.28,1.0,0.52,1.0,3.45,4.0,0.0,0.0,1.47,0.0,0.33,0.0,1.05,0.0,1.0,3.0,0.0,0.16,1.12,0.0,0.0,2.0,1.0,0.0,0.0
8482515,2025,Artur Akhtyamov,TOR,G,all,3,7560.0,10.42,11.0,144.0,6.27,13.0,22.08,23.0,89.12,82.0,2.21,0.0,44.83,39.0,31.48,32.0,9.56,82.0,20.0,16.0,2.49,2.37,5.56,2.0,3.0,6.0,26.0,0.0,0.0
8482515,2025,Artur Akhtyamov,TOR,G,5on5,3,6458.0,7.08,7.0,120.0,4.77,11.0,19.2,20.0,72.8,65.0,2.06,0.0,36.46,30.0,27.15,29.0,6.55,71.0,17.0,9.0,2.17,2.01,2.89,2.0,2.0,3.0,23.0,0.0,0.0
8482515,2025,Artur Akhtyamov,TOR,G,4on5,3,767.0,2.03,2.0,18.0,1.17,1.0,2.24,2.0,12.21,12.0,0.02,0.0,6.65,9.0,3.48,2.0,1.93,10.0,2.0,4.0,0.28,0.19,1.55,0.0,1.0,1.0,2.0,0.0,0.0
8482515,2025,Artur Akhtyamov,TOR,G,5on4,3,252.0,0.03,0.0,1.0,0.04,0.0,0.13,0.0,0.66,1.0,0.12,0.0,0.25,0.0,0.52,1.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480843,2025,Lukas Dostal,ANA,G,other,56,5604.0,11.63,9.0,149.0,6.54,15.0,16.96,8.0,77.87,67.0,2.12,0.0,43.7,39.0,24.21,35.0,10.51,52.0,43.0,11.0,2.17,5.31,4.14,4.0,4.0,1.0,43.0,0.0,0.0
8480843,2025,Lukas Dostal,ANA,G,all,56,196076.0,166.08,169.0,3191.0,122.84,194.0,420.94,356.0,1740.37,1513.0,62.52,2.0,925.93,817.0,665.76,820.0,158.26,1695.0,511.0,155.0,53.24,62.85,49.99,66.0,70.0,33.0,830.0,8.0,4.0
8480843,2025,Lukas Dostal,ANA,G,5on5,56,159554.0,112.47,117.0,2514.0,89.35,138.0,341.3,298.0,1351.58,1161.0,49.48,1.0,718.38,645.0,531.82,636.0,107.94,1382.0,370.0,87.0,44.04,45.52,22.91,57.0,51.0,9.0,675.0,8.0,4.0
8480843,2025,Lukas Dostal,ANA,G,4on5,56,15647.0,34.33,37.0,437.0,23.37,36.0,53.2,48.0,250.14,222.0,1.62,0.0,142.16,109.0,75.07,107.0,32.46,216.0,75.0,46.0,5.86,8.87,19.6,4.0,11.0,22.0,100.0,0.0,0.0
8480843,2025,Lukas Dostal,ANA,G,5on4,56,15271.0,5.21,4.0,62.0,2.13,3.0,5.77,1.0,40.82,44.0,8.97,1.0,12.19,15.0,26.42,30.0,5.05,29.0,17.0,7.0,0.74,2.43,2.05,1.0,3.0,0.0,9.0,0.0,0.0
8480313,2025,Logan Thompson,WSH,G,other,58,6136.0,11.1,8.0,175.0,6.3,9.0,18.34,9.0,88.59,71.0,2.51,0.0,49.42,50.0,29.72,41.0,10.52,64.0,43.0,11.0,2.53,5.22,3.35,1.0,6.0,1.0,57.0,0.0,0.0
8480313,2025,Logan Thompson,WSH,G,all,58,206703.0,169.32,140.0,3461.0,124.51,207.0,440.49,319.0,1821.92,1587.0,60.51,4.0,961.95,901.0,703.36,890.0,161.83,1781.0,501.0,180.0,54.33,62.24,52.74,47.0,55.0,38.0,999.0,0.0,0.0
8480313,2025,Logan Thompson,WSH,G,5on5,58,168500.0,124.48,94.0,2712.0,91.17,160.0,352.54,266.0,1407.59,1224.0,47.19,2.0,735.74,687.0,553.03,695.0,119.85,1407.0,369.0,129.0,43.6,45.98,34.9,36.0,40.0,18.0,807.0,0.0,0.0
8480313,2025,Logan Thompson,WSH,G,4on5,58,16434.0,28.52,29.0,501.0,24.58,33.0,61.56,39.0,275.29,237.0,1.34,0.0,160.49,156.0,87.22,114.0,26.49,264.0,76.0,32.0,7.16,9.37,11.98,6.0,8.0,15.0,129.0,0.0,0.0
8480313,2025,Logan Thompson,WSH,G,5on4,58,15633.0,5.08,9.0,69.0,2.36,5.0,7.62,4.0,48.16,52.0,9.38,2.0,15.24,7.0,32.17,39.0,4.84,44.0,12.0,8.0,0.99,1.58,2.51,4.0,1.0,4.0,5.0,0.0,0.0
8477465,2025,Tristan Jarry,EDM,G,other,33,2738.0,7.93,8.0,103.0,4.43,8.0,10.82,8.0,58.35,50.0,0.84,0.0,36.26,36.0,16.5,17.0,6.94,44.0,26.0,8.0,1.93,3.3,2.7,4.0,4.0,0.0,25.0,0.0,0.0
8477465,2025,Tristan Jarry,EDM,G,all,33,106417.0,93.87,98.0,1799.0,67.57,106.0,228.5,144.0,960.61,832.0,31.46,4.0,520.12,493.0,366.14,465.0,89.25,937.0,270.0,102.0,30.06,32.69,31.13,47.0,34.0,17.0,490.0,0.0,0.0
8477465,2025,Tristan Jarry,EDM,G,5on5,33,88517.0,65.18,67.0,1423.0,49.5,82.0,185.84,123.0,742.02,634.0,25.17,4.0,394.61,367.0,292.59,372.0,62.6,762.0,180.0,71.0,23.68,22.13,19.37,38.0,22.0,7.0,410.0,0.0,0.0
8477465,2025,Tristan Jarry,EDM,G,4on5,33,8021.0,18.57,21.0,241.0,12.45,14.0,28.39,12.0,137.62,122.0,0.46,0.0,81.92,78.0,41.95,63.0,17.54,111.0,56.0,21.0,3.58,6.38,8.61,3.0,8.0,10.0,53.0,0.0,0.0
8477465,2025,Tristan Jarry,EDM,G,5on4,33,7141.0,2.19,2.0,32.0,1.19,2.0,3.45,1.0,22.62,26.0,5.0,0.0,7.33,12.0,15.1,13.0,2.17,20.0,8.0,2.0,0.86,0.89,0.45,2.0,0.0,0.0,2.0,0.0,0.0
8480045,2025,Ukko-Pekka Luukkonen,BUF,G,other,35,4946.0,11.42,7.0,137.0,6.0,12.0,15.29,18.0,75.19,69.0,1.24,0.0,43.63,36.0,21.97,28.0,10.39,57.0,27.0,17.0,2.22,3.1,6.1,1.0,3.0,3.0,36.0,0.0,0.0
8480045,2025,Ukko-Pekka Luukkonen,BUF,G,all,35,121666.0,95.51,85.0,1925.0,73.1,110.0,257.65,229.0,1048.25,931.0,34.33,3.0,558.0,505.0,401.55,489.0,91.48,1057.0,261.0,103.0,31.3,31.65,32.56,33.0,31.0,21.0,504.0,4.0,2.0
8480045,2025,Ukko-Pekka Luukkonen,BUF,G,5on5,35,98073.0,65.15,61.0,1497.0,51.68,78.0,206.22,180.0,805.63,708.0,27.19,2.0,425.21,388.0,321.74,387.0,63.26,844.0,191.0,62.0,25.12,23.41,16.62,30.0,24.0,7.0,400.0,4.0,2.0
8480045,2025,Ukko-Pekka Luukkonen,BUF,G,4on5,35,9211.0,15.88,12.0,256.0,13.95,18.0,32.93,28.0,144.07,129.0,0.7,0.0,81.61,73.0,42.85,61.0,14.78,139.0,35.0,18.0,3.45,4.15,8.28,2.0,2.0,8.0,64.0,0.0,0.0
8480045,2025,Ukko-Pekka Luukkonen,BUF,G,5on4,35,9436.0,2.94,4.0,33.0,1.41,2.0,3.1,3.0,22.6,24.0,5.05,1.0,7.23,8.0,14.62,13.0,2.93,17.0,7.0,6.0,0.51,0.86,1.56,0.0,1.0,3.0,3.0,0.0,0.0
8478024,2025,Ville Husso,ANA,G,other,20,1379.0,5.29,3.0,63.0,2.67,2.0,7.32,5.0,38.84,34.0,0.98,0.0,20.49,23.0,14.02,18.0,5.19,28.0,17.0,6.0,1.27,1.92,2.09,0.0,2.0,1.0,12.0,0.0,0.0
8478024,2025,Ville Husso,ANA,G,all,20,68738.0,58.85,62.0,1116.0,40.72,64.0,145.14,97.0,601.79,534.0,23.1,1.0,318.0,311.0,232.09,279.0,56.01,583.0,168.0,64.0,18.01,20.1,20.75,20.0,25.0,17.0,301.0,2.0,1.0
8478024,2025,Ville Husso,ANA,G,5on5,20,55387.0,42.1,47.0,869.0,30.39,56.0,116.74,73.0,463.44,406.0,18.54,1.0,242.67,234.0,179.41,215.0,39.85,458.0,124.0,45.0,14.13,15.06,12.92,17.0,20.0,10.0,242.0,2.0,1.0
8478024,2025,Ville Husso,ANA,G,4on5,20,5439.0,9.71,11.0,158.0,6.78,6.0,18.18,17.0,81.28,75.0,0.45,0.0,49.05,50.0,26.54,29.0,9.38,82.0,20.0,11.0,2.16,2.3,5.26,3.0,2.0,6.0,45.0,0.0,0.0
8478024,2025,Ville Husso,ANA,G,5on4,20,6533.0,1.62,1.0,23.0,0.81,0.0,2.58,2.0,16.75,19.0,3.03,0.0,5.1,3.0,11.38,16.0,1.46,14.0,6.0,2.0,0.42,0.72,0.48,0.0,1.0,0.0,1.0,0.0,0.0
8483668,2025,Nikke Kokko,SEA,G,other,3,210.0,0.5,1.0,5.0,0.35,2.0,0.78,0.0,4.0,4.0,0.04,0.0,2.3,1.0,0.92,1.0,0.46,2.0,3.0,0.0,0.07,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8483668,2025,Nikke Kokko,SEA,G,all,3,10661.0,7.69,9.0,178.0,6.83,12.0,24.97,21.0,102.93,82.0,2.87,0.0,55.55,49.0,42.5,50.0,7.37,113.0,21.0,7.0,3.27,2.66,1.75,5.0,4.0,0.0,37.0,0.0,0.0
8483668,2025,Nikke Kokko,SEA,G,5on5,3,9571.0,6.54,8.0,156.0,5.64,8.0,22.42,20.0,89.99,73.0,2.6,0.0,48.03,42.0,37.45,45.0,6.3,101.0,15.0,7.0,2.95,1.83,1.75,5.0,3.0,0.0,33.0,0.0,0.0
8483668,2025,Nikke Kokko,SEA,G,4on5,3,520.0,0.56,0.0,13.0,0.76,2.0,1.47,1.0,6.85,3.0,0.09,0.0,4.56,6.0,2.33,1.0,0.52,7.0,3.0,0.0,0.16,0.39,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8483668,2025,Nikke Kokko,SEA,G,5on4,3,360.0,0.1,0.0,4.0,0.07,0.0,0.3,0.0,2.1,2.0,0.14,0.0,0.66,0.0,1.8,3.0,0.1,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8482487,2025,Jakub Dobes,MTL,G,other,43,5162.0,12.98,14.0,164.0,6.84,12.0,17.81,7.0,89.86,80.0,1.9,0.0,51.2,54.0,28.02,33.0,11.34,66.0,37.0,17.0,2.7,4.26,6.02,6.0,4.0,4.0,44.0,0.0,0.0
8482487,2025,Jakub Dobes,MTL,G,all,43,151535.0,134.26,117.0,2528.0,91.09,163.0,325.87,238.0,1352.52,1187.0,41.0,5.0,710.96,641.0,509.55,657.0,126.69,1275.0,391.0,151.0,38.88,47.86,47.52,40.0,49.0,28.0,711.0,2.0,1.0
8482487,2025,Jakub Dobes,MTL,G,5on5,43,124308.0,94.68,78.0,1990.0,66.86,131.0,265.19,197.0,1048.82,906.0,32.71,2.0,543.75,478.0,404.45,526.0,90.52,1022.0,282.0,106.0,30.6,34.87,29.21,29.0,35.0,14.0,580.0,2.0,1.0
8482487,2025,Jakub Dobes,MTL,G,4on5,43,11355.0,23.05,22.0,320.0,15.49,19.0,36.71,31.0,175.64,162.0,0.89,1.0,102.6,98.0,52.39,65.0,21.34,154.0,55.0,27.0,4.5,6.63,11.92,5.0,7.0,10.0,84.0,0.0,0.0
